(422,'135910','서울','강남구','역삼1동','642∼645')
(423,'135911','서울','강남구','역삼1동','646∼648')
(424,'135912','서울','강남구','역삼1동','649')
(425,'135913','서울','강남구','역삼1동','650∼662')
(426,'135914','서울','강남구','역삼1동','663∼668')
(427,'135915','서울','강남구','역삼1동','669∼678')
(428,'135916','서울','강남구','역삼1동','679∼687')
(429,'135917','서울','강남구','역삼1동','688∼699')
(430,'135513','서울','강남구','역삼1동','700∼704')
(431,'135922','서울','강남구','역삼1동','705')
(432,'135923','서울','강남구','역삼1동','735')
(433,'135924','서울','강남구','역삼1동','736∼745')
(434,'135925','서울','강남구','역삼1동','746∼753')
(435,'135929','서울','강남구','역삼1동','789∼790')
(436,'135930','서울','강남구','역삼1동','791∼799')
(437,'135931','서울','강남구','역삼1동','808∼817')
(438,'135932','서울','강남구','역삼1동','818∼820')
(439,'135933','서울','강남구','역삼1동','821∼823')
(440,'135934','서울','강남구','역삼1동','824∼825')
(441,'135935','서울','강남구','역삼1동','826∼828')
(442,'135936','서울','강남구','역삼1동','829∼832')
(443,'135933','서울','강남구','역삼1동','833')
(444,'135569','서울','강남구','역삼1동','834∼835')
(445,'135937','서울','강남구','역삼1동','836∼838')
(446,'135935','서울','강남구','역삼1동','839')
(447,'135936','서울','강남구','역삼1동','840')
(448,'135081','서울','강남구','역삼1동','')
(449,'135795','서울','강남구','역삼2동 개나리래미안아파트','(101∼107동)')
(450,'135986','서울','강남구','역삼2동 개나리아파트','(33∼42동)')
(451,'135795','서울','강남구','역삼2동 개나리푸르지오아파트','(301∼305동)')
(452,'135756','서울','강남구','역삼2동 계몽사','')
(453,'135758','서울','강남구','역삼2동 금융결제원','')
(454,'135759','서울','강남구','역삼2동 나래빌딩','')
(455,'135541','서울','강남구','역삼2동 대우디오빌','')
(456,'135760','서울','강남구','역삼2동 동우빌딩','')
(457,'135795','서울','강남구','역삼2동 래미안펜타빌아파트','(101∼105동)')
(458,'135919','서울','강남구','역삼2동 세방빌딩','')
(459,'135719','서울','강남구','역삼2동 아세아타워빌딩','')
(460,'135987','서울','강남구','역삼2동 엘지데이콤빌딩','')
(461,'135796','서울','강남구','역삼2동 역삼래미안아파트','(101∼112동)')
(462,'135795','서울','강남구','역삼2동 역삼아이파크아파트','(201∼207동)')
(463,'135796','서울','강남구','역삼2동 역삼푸르지오아파트','(101∼111동)')
(464,'135926','서울','강남구','역삼2동 역삼e-편한세상아파트','(101∼112동)')
(465,'135918','서울','강남구','역삼2동 일옥빌딩','')
